TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20190618,20190624,4.608,1.0,494.255,244.125,1.0,299.067,1.0,1.795,1.0,101.931,0.973214,0.151,0.196429,3.54,0.916667,0.2398323778200554,0.9097222222222222,148.43868055555558,1.0,548.5412152777778,1.0,125.69427083333333,1.0,90.38402777777777,1.0,63.272777777777776,1.0,344.46284722222225,1.0,409.867,1.0,2.098,1.003,-0.136,-0.985,-1.211,-1.841,-1.444,-2.464,-3.426,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.8671,0.97619,36.3184,1.0,57.6624,0.592267,46.0907,1.0,73.1778,0.935341,0.0119357,1.0,0.00882551,0.00712604,0.0132898,0.020449,1.0,1.0,1.0,0.3067,0.287528,0.301949,0.310166,0.290791,0.266876,0.289755,0.301184,0.309499,0.3095,0.347218,0.7458,0.243224,0.250406,0.266277,0.69622,-9999,-9999
20190625,20190701,5.034,0.925595,491.503,199.501,0.925595,311.681,0.925595,1.482,0.925595,101.923,0.988095,0.0,1.0,4.955,0.83631,0.3195122907520596,0.9409722222222223,135.58940972222223,1.0,451.7237499999999,1.0,38.89496527777778,1.0,90.99826388888887,1.0,33.96986111111111,1.0,347.5875000000001,1.0,409.119,0.895833,2.897,1.972,0.178,-0.681,-0.891,-1.483,-1.759,-2.826,-3.814,1.0,1.0,1.0,1.0,1.0,1.0,0.333333,0.333333,0.333333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.0058,0.934524,26.5468,0.782738,44.4496,0.485092,41.0243,0.764881,68.6907,0.864654,-0.00780148,0.839286,0.00856558,-0.00780148,-0.00482479,-0.000226859,0.839286,0.827381,0.827381,0.354412,0.332191,0.349182,0.358471,0.355604,0.332169,0.355103,0.366272,0.893528,0.822822,0.892312,0.898007,0.604459,0.604596,0.607898,0.903572,-9999,-9999
20190702,20190708,9.305,0.925595,482.734,215.712,0.931548,329.805,0.922619,1.694,0.925595,101.751,0.910714,0.0,1.0,5.526,0.684524,0.4284184487749695,0.6909722222222222,142.15190555555554,0.7881944444444443,448.47717290872095,0.78125,29.02578600940758,0.78125,118.35974853801171,0.7881944444444443,32.0246561965812,0.7916666666666666,367.7786315789474,0.7881944444444443,402.797,0.752976,6.287,4.764,1.476,-0.35,-0.614,-1.19,-1.816,-2.883,-3.873,0.991071,0.988095,0.988095,0.988095,0.988095,0.985119,0.922619,0.919643,0.919643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.6772,0.64881,32.6565,0.0,53.2642,0.407786,30.63,0.0,49.9587,0.723028,-0.166174,0.0,0.00905017,-0.150246,-0.135848,-0.134561,0.0,0.0,0.0,0.506343,0.469653,0.490336,0.512104,0.642958,0.604501,0.637193,0.672618,1.54766,0.827278,1.53088,1.55048,0.815563,0.815982,0.817419,1.01447,-9999,-9999
20190709,20190715,8.113,1.0,468.051,203.376,1.0,318.129,1.0,1.694,1.0,100.927,1.0,0.0,1.0,4.581,0.690476,0.3464852393307227,0.6145833333333334,137.14361111111108,1.0,473.06736111111104,1.0,29.604652777777773,1.0,86.50416666666666,1.0,37.99402777777778,1.0,364.76458333333335,1.0,400.792,0.988095,6.668,5.696,2.994,0.372,-0.304,-0.902,-1.528,-2.589,-3.576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.7308,0.0863095,32.789,0.0,54.9016,0.701681,29.2381,0.0,48.956,5.95715,-0.103611,0.0,0.0552397,-0.121708,-0.0915007,-0.0887183,0.0,0.0,0.0,0.522849,0.486237,0.508993,0.528873,0.601859,0.574956,0.600099,0.634739,1.21413,0.747954,1.2037,1.21757,0.93381,0.934489,0.935857,1.09941,-9999,-9999
20190716,20190722,8.086,1.0,447.63,141.247,1.0,335.345,1.0,1.493,1.0,100.767,1.0,0.0,1.0,4.475,0.803571,0.3265175146422909,0.7152777777777778,94.31006944444444,1.0,303.6457638888889,1.0,16.803402777777777,1.0,108.17361111111113,1.0,23.122048611111108,1.0,356.559375,1.0,400.433,1.0,6.436,5.626,3.46,1.142,-0.08,-0.693,-1.289,-2.327,-3.308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.4886,0.0,18.5639,0.0,31.6633,-9999,17.6348,0.0,30.0786,-9999,-0.114455,0.0,-9999,-0.100469,-0.0899108,-0.0882718,0.0,0.0,0.0,0.569579,0.52975,0.554908,0.576186,0.646767,0.618549,0.644819,0.690801,1.10874,0.687487,1.10192,1.1131,0.91925,0.920377,0.921594,1.00912,-9999,-9999
20190723,20190729,7.521,1.0,421.634,113.771,1.0,342.852,1.0,0.884,1.0,100.9,0.997024,0.0,1.0,4.941,0.622024,-9999,-9999,73.77329861111112,1.0,205.93899305555558,1.0,10.636284722222223,1.0,92.25833333333333,1.0,15.453784722222222,1.0,355.953125,1.0,397.396,1.0,6.504,5.856,3.919,1.707,0.113,-0.54,-1.094,-2.108,-3.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.4324,0.595238,15.0295,0.0,24.3919,-9999,6.23888,0.0,10.1253,-9999,-0.911998,0.0,-9999,-1.1689,-0.829661,-0.829122,0.0,0.0,0.0,0.596371,0.555429,0.582673,0.603341,1.41457,1.38465,1.41289,1.51881,0.951993,0.642452,0.945202,0.956849,0.956714,0.928368,0.958954,0.975898,-9999,-9999
20190730,20190805,7.681,1.0,391.032,111.096,1.0,339.739,1.0,1.401,1.0,100.779,0.997024,0.0,1.0,5.152,0.761905,0.44413495508151285,0.6631944444444445,79.96227910756501,0.9965277777777778,248.2646261820331,0.9965277777777778,12.882881944444447,1.0,92.01412529550826,0.9965277777777778,18.899437795508273,0.9965277777777778,357.76979166666666,1.0,398.065,0.997024,6.719,6.229,4.521,2.377,0.508,-0.427,-0.941,-1.925,-2.874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,33.929,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.133929,-9999,-9999,-9999,-9999,-9999,14.7351,0.928571,13.7235,0.0,27.158,-9999,4.65502,0.0,9.21201,-9999,-0.502124,0.0,-9999,-0.47112,-0.466238,-0.465,0.0,0.0,0.0,0.648651,0.6038,0.633442,0.656262,1.10645,1.06923,1.10163,1.16272,0.904916,0.559539,0.896369,0.910276,1.02915,0.971527,1.03137,1.03226,-9999,-9999
20190806,20190812,6.095,1.0,358.213,88.174,1.0,336.92,1.0,0.875,1.0,102.002,1.0,0.0,1.0,4.642,0.607143,0.334572972144561,0.6319444444444445,64.89861111111111,1.0,-9999,-9999,-9999,-9999,79.83888888888889,1.0,15.166006944444446,1.0,348.86006944444443,1.0,399.117,1.0,5.592,5.23,3.892,2.121,0.642,-0.35,-0.831,-1.778,-2.703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,32.284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.244048,-9999,-9999,-9999,-9999,-9999,13.0246,1.0,9.63884,0.0,20.1572,0.470624,-0.777901,0.0,-1.62678,1.77362,-0.714757,0.0,0.0275283,-0.904019,-0.650839,-0.650229,0.0,0.0,0.0,0.632654,0.5913,0.622397,0.640155,1.26868,1.24214,1.26783,1.35735,0.637669,0.483373,0.640104,0.642158,0.970752,0.866081,0.972599,0.973639,-9999,-9999
20190813,20190819,5.36,0.776786,324.343,96.703,0.779762,321.252,0.776786,0.945,0.776786,102.282,0.752976,0.0,1.0,4.02,0.449405,-9999,-9999,61.21221051356589,0.6493055555555556,205.14250562870495,0.6006944444444445,10.38140760373917,0.6006944444444445,75.95672238372093,0.6493055555555556,14.470673449612404,0.6493055555555556,348.32757994186045,0.6493055555555556,396.912,0.735119,5.202,4.886,3.649,2.049,0.745,-0.297,-0.747,-1.658,-2.558,0.776786,0.776786,0.776786,0.776786,0.776786,0.776786,0.77381,0.77381,0.77381,-9999,-9999,35.825,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.127976,-9999,-9999,-9999,-9999,-9999,10.928,1.0,7.45668,0.547619,16.1502,0.490951,-3.20811,0.550595,-6.94836,1.69026,-0.756607,0.520833,0.0248148,-0.819548,-0.730406,-0.724552,0.386905,0.52381,0.529762,0.64443,0.603393,0.636166,0.652118,1.36696,1.32859,1.36657,1.41703,0.522733,0.417649,0.526679,0.528176,1.14681,0.958829,1.14892,1.14964,-9999,-9999
20190820,20190826,4.832,1.0,289.889,63.337,1.0,329.375,1.0,1.065,1.0,100.558,0.970238,0.786,1.0,4.887,0.66369,0.38972507374605125,0.5069444444444445,44.79582276570048,0.9930555555555557,144.98674516908213,0.9930555555555557,7.704365942028986,0.9930555555555557,58.454196859903384,0.9930555555555557,10.881203200483093,0.9930555555555557,340.2195350241546,0.9930555555555557,396.038,1.0,4.263,4.1,3.086,1.741,0.704,-0.26,-0.684,-1.558,-2.432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,37.804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,10.2115,0.997024,9.70573,0.994048,22.4062,0.490533,-17.348,0.994048,-40.0488,1.72002,-0.437055,0.994048,0.0631126,-0.453428,-0.434978,-0.417316,0.994048,0.994048,0.994048,0.666607,0.626072,0.661339,0.674527,1.09635,1.04193,1.09044,1.12175,0.256539,0.24589,0.26041,0.552854,0.67649,0.674331,0.67849,0.75549,-9999,-9999
20190827,20190902,4.148,1.0,255.307,79.012,1.0,316.055,1.0,1.533,1.0,101.493,0.985119,0.0,1.0,5.684,0.982143,0.3756793485822769,0.9722222222222222,45.03083333333333,1.0,156.0388888888889,1.0,8.470034722222223,1.0,68.79444444444444,1.0,11.46625,1.0,335.9829861111111,1.0,395.959,0.919643,3.775,3.671,2.783,1.581,0.686,-0.23,-0.632,-1.476,-2.324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,43.364,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,9.11466,1.0,14.736,1.0,34.5332,0.531393,-27.3475,1.0,-64.0878,1.81684,-0.440962,0.91369,0.0206518,-0.454446,-0.439847,-0.427404,0.91369,0.91369,0.91369,0.710631,0.681024,0.711033,0.71817,1.15221,1.1054,1.15089,1.17002,0.530467,0.498134,0.527902,1.22147,0.840208,0.822878,0.83992,1.20821,-9999,-9999
20190903,20190909,8.547,1.0,221.086,91.174,1.0,327.05,1.0,1.556,1.0,100.842,0.982143,0.0,1.0,3.415,0.678571,0.2639447813816223,0.5451388888888888,46.76954861111111,1.0,186.25302083333335,1.0,12.13267361111111,1.0,53.16597222222222,1.0,14.411249999999997,1.0,355.9750000000001,1.0,403.045,0.75,6.483,5.895,4.123,2.4,1.044,-0.204,-0.586,-1.403,-2.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,42.896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,14.3233,1.0,12.752,1.0,29.8837,0.4765,-8.14669,1.0,-19.0915,1.21303,0.308111,0.71131,0.0115895,0.302982,0.304266,0.308111,0.714286,0.714286,0.71131,1.0105,0.983032,0.995444,1.01061,0.692694,0.680051,0.691,0.702502,1.00451,0.968032,0.995155,1.0981,0.719791,0.705873,0.714145,0.804022,-9999,-9999
20190910,20190916,5.072,1.0,187.716,68.822,1.0,314.715,1.0,0.94,1.0,101.051,0.982143,0.0,1.0,5.654,0.821429,0.30655564127844537,0.7916666666666666,34.37638888888889,1.0,155.3282986111111,1.0,10.086180555555556,1.0,56.525000000000006,1.0,11.890312499999999,1.0,343.16249999999997,1.0,402.057,1.0,4.39,4.39,3.618,2.306,1.143,-0.176,-0.538,-1.329,-2.136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.982,46.621,42.943,46.026,-9999,6.127,4.88,-9999,0.0446429,0.0446429,0.0446429,0.0357143,-9999,0.0,0.0,-9999,8.34839,1.0,6.2478,1.0,14.6415,0.411886,2.86479,1.0,6.71352,0.891978,0.377753,0.997024,0.00985072,0.375092,0.376397,0.376936,0.997024,0.997024,0.997024,0.81216,0.800447,0.80258,0.805835,0.428262,0.425376,0.427603,0.432019,0.542355,0.514822,0.533132,0.53892,0.301388,0.288541,0.298286,0.300695,-9999,-9999
20190917,20190923,2.455,1.0,155.68,47.406,1.0,319.263,1.0,0.697,1.0,100.147,0.940476,0.0,1.0,2.885,0.630952,0.18623675803146478,0.6666666666666666,34.016840277777774,1.0,112.87975694444445,1.0,6.913506944444445,1.0,39.58472222222222,1.0,8.22423611111111,1.0,327.3357638888889,1.0,403.929,1.0,2.135,2.251,1.752,0.946,0.51,-0.162,-0.502,-1.263,-2.049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.087,46.637,43.912,46.02,-9999,6.129,4.885,-9999,0.9375,0.9375,0.9375,0.9375,-9999,0.568452,0.375,-9999,4.38136,1.0,3.48245,1.0,5.73656,0.329699,-0.692906,1.0,-1.14141,0.730095,0.334521,1.0,0.00982462,0.325681,0.330759,0.334344,1.0,1.0,1.0,0.666464,0.622911,0.664257,0.666464,0.326052,0.291053,0.331577,0.339289,0.448267,0.397921,0.457986,0.685755,0.175633,0.151886,0.176331,0.288723,-9999,-9999
20190924,20190930,2.242,1.0,125.459,41.175,1.0,304.683,1.0,0.75,1.0,100.967,0.958333,0.0,1.0,3.509,0.89881,0.1855404924470423,0.9756944444444445,12.564722222222223,1.0,91.33690972222223,1.0,6.335277777777777,1.0,34.73506944444444,1.0,7.172291666666666,1.0,323.0517361111111,1.0,407.545,0.970238,1.572,1.706,1.264,0.607,0.349,-0.158,-0.489,-1.235,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997024,1.0,7.722,46.582,43.886,46.038,-9999,6.131,4.881,-9999,1.0,1.0,1.0,1.0,-9999,0.830357,0.60119,-9999,3.10649,1.0,2.43109,1.0,3.12351,0.3535,-5.85289,0.997024,-7.5199,0.808718,0.410383,0.64881,0.00970057,0.337722,0.354138,0.383593,0.741071,0.72619,0.767857,0.609038,0.562646,0.606761,0.609036,0.222687,0.191796,0.222687,0.259965,0.378313,0.234292,0.334643,0.376818,0.087168,0.0485683,0.0620295,0.0866229,-9999,-9999
20191001,20191007,1.189,1.0,97.5192,31.608,1.0,288.688,1.0,0.839,1.0,100.494,0.973214,0.0,1.0,4.859,0.651786,-9999,-9999,-4.535972222222222,1.0,73.87430555555555,1.0,6.2059375,1.0,22.943055555555556,1.0,6.447222222222222,1.0,319.99131944444446,1.0,407.616,0.214286,0.734,1.037,0.897,0.393,0.255,-0.155,-0.472,-1.197,-1.945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.943,46.553,43.808,45.983,-9999,6.1,4.875,-9999,1.0,1.0,1.0,1.0,-9999,0.83631,0.869048,-9999,1.24433,1.0,4.05857,1.0,3.8601,0.447909,-11.7116,1.0,-11.1389,1.12573,0.264716,0.0625,0.00703955,0.218777,0.229712,0.254204,0.125,0.14881,0.160714,0.448171,0.419277,0.447674,0.448172,0.193366,0.182958,0.193262,0.228826,0.307329,0.209036,0.273349,0.306386,0.0476344,0.0259248,0.0336182,0.0473523,-9999,-9999
20191008,20191014,-1.215,1.0,72.3116,23.984,1.0,284.64,1.0,0.856,1.0,101.082,0.973214,0.0,1.0,3.864,0.910714,0.2321600028006258,0.888888888888889,-10.13434027777778,1.0,49.72184027777777,1.0,28.60881944444445,1.0,19.62013888888889,1.0,14.276076388888889,1.0,308.0913194444445,1.0,408.613,0.705357,-0.628,-0.014,0.246,-0.105,0.026,-0.151,-0.455,-1.164,-1.894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.841,46.632,43.835,45.964,-9999,6.043,4.88,-9999,1.0,1.0,0.690476,0.684524,-9999,0.889881,0.830357,-9999,0.156689,1.0,2.71488,1.0,1.52005,0.456406,-27.1328,1.0,-15.1916,1.47077,0.220152,0.580357,0.00564565,0.204014,0.207165,0.219921,0.580357,0.580357,0.580357,0.275324,0.26959,0.276241,0.27794,0.0565684,0.0552686,0.0597476,0.0722376,0.221117,0.163765,0.185053,0.194642,0.0187072,0.00974515,0.0123836,0.0186111,-9999,-9999
20191015,20191021,-1.64,1.0,50.2577,16.9,1.0,280.462,1.0,0.733,1.0,100.346,0.970238,0.0,1.0,6.654,0.958333,0.3633739407718339,0.9479166666666666,-18.439110809178743,0.9930555555555557,36.77790115248227,0.9965277777777777,24.964407505910163,0.9965277777777777,11.660084219858156,0.9965277777777777,11.677353723404257,0.9965277777777777,306.8708037825059,0.9965277777777777,408.879,0.988095,-1.002,-0.263,0.227,-0.113,0.022,-0.11,-0.443,-1.135,-1.849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.998,46.301,43.839,45.959,-9999,6.037,4.894,-9999,0.758929,0.997024,0.0,0.00297619,-9999,0.982143,0.485119,-9999,0.0692154,1.0,0.365169,1.0,0.221334,0.362146,-29.7933,1.0,-18.0581,1.53753,0.231177,0.931548,0.0104405,0.230848,0.23104,0.231549,0.931548,0.931548,0.931548,0.205936,0.20508,0.20635,0.20738,-0.0233575,-0.0257401,-0.0240975,-0.0226971,0.200558,0.177826,0.200558,0.207478,0.00367929,0.00127726,0.00150238,0.00367929,-9999,-9999
20191022,20191028,-4.974,1.0,31.7356,11.667,1.0,259.806,1.0,0.547,1.0,101.071,1.0,0.0,1.0,6.322,0.818452,0.1900643635731897,0.8159722222222222,-24.732916666666668,1.0,24.60354166666667,1.0,21.64270833333333,1.0,10.167013888888889,1.0,10.196284722222222,1.0,284.41805555555555,1.0,410.966,1.0,-0.93,-0.262,0.191,-0.116,0.018,-0.156,-0.433,-1.111,-1.809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.754,44.761,43.835,45.966,-9999,6.051,4.89,-9999,0.556548,1.0,0.0,0.0,-9999,0.9375,0.752976,-9999,-0.104972,1.0,-0.506435,0.934524,-0.794178,0.306669,-16.8581,1.0,-26.4364,0.71819,0.330502,0.96131,0.0122725,0.323538,0.328761,0.330733,0.96131,0.96131,0.96131,0.257673,0.256706,0.25787,0.263678,-0.0692956,-0.073021,-0.0692956,-0.0659309,0.367182,0.321751,0.358841,0.380125,0.016709,0.00575858,0.0126213,0.0187663,-9999,-9999
20191029,20191104,-2.77,1.0,17.0701,5.566,1.0,262.406,1.0,0.898,1.0,101.204,0.994048,0.0,1.0,6.874,0.9375,0.31674282001493465,0.9548611111111112,-36.9915625,1.0,13.216840277777777,1.0,10.616770833333332,1.0,4.6812499999999995,1.0,4.763402777777778,1.0,302.0243055555556,1.0,411.528,1.0,-0.289,0.132,0.23,-0.115,0.015,-0.164,-0.427,-1.091,-1.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.756,42.667,43.84,45.488,-9999,6.051,4.84,-9999,1.0,1.0,0.0,0.0,-9999,0.955357,0.934524,-9999,-0.166489,1.0,0.488604,1.0,0.908677,0.386439,-19.9147,1.0,-37.0362,0.698627,0.422394,1.0,0.0144744,0.404151,0.418191,0.42328,1.0,1.0,1.0,0.412884,0.403289,0.412204,0.417534,-0.0058022,-0.00856892,-0.00539069,-0.00331007,0.278084,0.272413,0.291974,0.349412,0.00433721,0.00197631,0.00446854,0.020327,-9999,-9999
20191105,20191111,-4.991,1.0,6.55788,2.038,1.0,271.138,1.0,0.901,1.0,102.373,1.0,0.0,1.0,5.907,0.955357,0.1856411684794607,0.9375,-20.94267361111111,1.0,6.056770833333334,1.0,4.812986111111111,1.0,1.6288194444444442,1.0,1.8166319444444443,1.0,289.8260416666667,1.0,413.824,1.0,-0.445,0.042,0.218,-0.117,0.01,-0.169,-0.424,-1.076,-1.746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.124,41.894,43.847,44.397,14.187,6.039,4.825,5.757,0.946429,1.0,0.0,0.0,0.0,0.955357,0.964286,0.00297619,-0.17717,1.0,1.68061,1.0,2.88907,0.286612,-13.093,1.0,-22.5076,0.632391,0.352682,0.991071,0.0103046,0.317144,0.342541,0.35534,1.0,0.991071,0.991071,0.392929,0.34833,0.378566,0.40915,0.0389203,0.0337066,0.0388073,0.0423925,0.16825,0.143761,0.16825,0.173982,0.00447034,0.000427436,0.00198431,0.00447034,-9999,-9999
20191112,20191118,-10.75,1.0,0.793078,0.863,1.0,244.952,1.0,0.645,1.0,102.179,0.997024,0.0,1.0,5.708,1.0,0.17044858429688814,0.9930555555555555,-19.412604166666664,1.0,2.3696875,1.0,1.7498958333333332,1.0,0.7659722222222222,1.0,0.4879513888888889,1.0,264.91770833333334,1.0,413.769,1.0,-0.829,-0.196,0.183,-0.12,0.005,-0.175,-0.421,-1.062,-1.719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.115,39.061,39.498,41.456,13.794,6.027,4.794,5.757,0.00892857,1.0,0.0,0.0,0.0,0.946429,1.0,0.0,-0.782876,1.0,1.1162,1.0,2.54863,0.160036,-9.97723,1.0,-22.781,0.596609,0.255718,0.904762,0.00763129,0.231349,0.235899,0.264043,0.904762,0.904762,0.904762,0.0912337,0.0905347,0.090822,0.244053,-0.14484,-0.145079,-0.141092,-0.0600189,0.0809647,0.076841,0.0809647,0.108129,0.0018955,0.0,0.000841091,0.0018955,-9999,-9999
20191119,20191125,-12.647,1.0,0.0,0.218,1.0,242.065,1.0,0.411,1.0,100.369,0.97619,0.0,1.0,6.446,0.916667,0.23225713056740435,0.9965277777777777,-17.25315972222222,1.0,0.6973611111111112,1.0,0.3767361111111111,1.0,0.2239583333333333,1.0,-0.03190972222222222,1.0,263.44687500000003,1.0,413.037,1.0,-0.758,-0.175,0.171,-0.124,-0.0,-0.184,-0.419,-1.05,-1.696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.154,31.11,29.045,42.132,11.217,5.992,4.789,5.761,0.0,1.0,0.00297619,0.0,0.00297619,1.0,0.9375,0.0,-1.62968,1.0,0.394627,0.988095,0.926855,0.103528,-7.68445,0.988095,-18.0484,0.554706,0.130788,1.0,0.00702445,0.131445,0.13205,0.13293,1.0,0.994048,1.0,0.0646157,0.0650379,0.0653272,0.183997,-0.0662307,-0.0675499,-0.0661537,-0.0412814,0.0588225,0.0549445,0.0588225,0.0754658,0.00047803,0.0,0.000212078,0.00047803,-9999,-9999
20191126,20191202,-10.086,1.0,0.0,0.056,1.0,241.467,1.0,0.533,1.0,100.492,0.994048,0.0,1.0,8.132,0.925595,0.28054682035513034,0.829861111111111,-27.88090277777778,1.0,0.16892663043478262,0.9930555555555557,-0.069699577294686,0.9930555555555557,0.10173611111111112,1.0,-0.054895833333333345,1.0,271.1111111111111,1.0,414.796,1.0,-0.692,-0.148,0.167,-0.129,-0.006,-0.194,-0.418,-1.04,-1.674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.153,24.063,29.618,31.379,2.446,5.905,4.783,5.763,0.0,1.0,0.0,0.0,0.0,0.955357,0.907738,0.0,-1.22865,1.0,1.42851,0.982143,2.36947,0.18285,-17.3409,0.982143,-28.7635,0.610637,0.352746,1.0,0.0090184,0.334673,0.346583,0.357756,0.994048,1.0,1.0,0.0926129,0.0921123,0.0923095,0.26387,-0.25543,-0.254274,-0.242516,-0.163221,0.0884178,0.08289,0.0884178,0.11434,0.000123521,0.0,5.47975e-05,0.000123521,-9999,-9999
20191203,20191209,-15.395,1.0,0.0,0.049,1.0,224.966,1.0,0.315,1.0,101.586,0.967262,0.0,1.0,5.682,0.925595,0.20106940332812695,0.9965277777777777,-25.999479166666664,1.0,0.01298611111111111,1.0,-0.1820138888888889,1.0,0.2083333333333333,1.0,-0.3856597222222223,1.0,243.89826388888892,1.0,415.334,1.0,-1.157,-0.499,0.086,-0.139,-0.012,-0.207,-0.418,-1.031,-1.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.095,22.201,29.0,5.028,2.474,5.904,4.784,5.775,0.0,0.91369,0.0,0.0,0.0,0.571429,0.657738,0.0,-1.45138,1.0,-0.0610113,1.0,-0.175327,0.0360258,-7.85292,1.0,-22.5668,0.555136,0.746799,0.979167,0.0223949,0.573689,0.661528,0.757374,1.0,1.0,0.979167,0.0408804,0.0416798,0.0422269,0.115729,-0.638347,-0.662767,-0.638048,-0.531598,0.0349396,0.0322393,0.0349396,0.0420694,0.00010743,0.0,4.76597e-05,0.00010743,-9999,-9999
