TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200308,-25.464,1.0,91.2338,48.425,0.916667,174.619,1.0,0.169,1.0,100.847,0.875,0.0,1.0,3.299,0.875,0.13261638496584383,0.875,-9.212954545454545,0.9166666666666666,59.71659090909089,0.9166666666666666,117.93363636363634,0.9166666666666666,40.038636363636364,0.9166666666666666,51.78477272727273,0.9166666666666666,205.51363636363638,0.9166666666666666,418.783,0.354167,-15.18,-15.212,-13.854,-13.061,-11.747,-10.011,-8.269,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.903,11.176,22.608,11.211,-9999,4.539,4.167,-9999,0.0208333,0.0,0.0,0.0208333,-9999,0.0208333,0.0,-9999,-0.985079,1.0,0.268081,1.0,0.360369,0.121784,0.575768,0.171251,-5.40029,0.9375,-2.6833,-11.5984,-2.45324,1.79962,0.181758,0.729167,0.0561106,0.165951,0.197323,0.760207,0.729167,0.729167,0.729167,0.21009,0.171669,0.214885,0.546242,0.0170278,-0.0807807,0.000418674,0.00879364,0.182231,0.0799912,0.180152,0.182231,0.0,0.0,0.0,0.0,-9999,-9999
20200309,-27.169,0.333333,95.0708,54.479,0.354167,178.231,0.333333,0.135,0.333333,101.228,0.0,0.0,1.0,2.786,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.87,0.333333,-15.309,-15.309,-13.827,-13.016,-11.719,-10.02,-8.301,-9999,-9999,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,-9999,-9999,2.421,15.538,31.195,23.47,-9999,4.731,3.899,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-1.13204,-9999,0.280261,-9999,0.376741,0.127317,0.601926,0.16095,-2.07971,-9999,-2.79566,-4.46667,-0.944769,1.49961,0.498068,0.333333,0.0561106,0.463608,0.484525,0.510353,0.333333,0.333333,0.333333,0.153906,0.131112,0.159413,0.395353,-0.350079,-0.362504,-0.352236,-0.0302519,0.158254,0.0887832,0.15663,0.158254,0.0,0.0,0.0,0.0,-9999,-9999
20200310,-31.874,0.0625,98.9675,70.646,0.0833333,145.081,0.0625,0.111,0.0625,102.18,0.0,0.0,1.0,1.481,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,417.961,0.0625,-16.197,-16.07,-14.072,-13.154,-11.847,-10.225,-8.548,-9999,-9999,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,-9999,-9999,2.628,19.532,40.758,27.797,-9999,5.283,4.213,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-1.42253,-9999,-1.13859,-9999,-0.565742,-1.67481,0.0291203,0.157903,-12.2238,-9999,-6.07377,-17.9806,0.312633,1.16885,0.689998,0.0625,0.0561106,0.683279,0.69045,0.781661,0.0625,0.0625,0.0625,0.0455699,0.0436096,0.049296,0.119646,-0.64488,-0.7267,-0.64488,-0.638857,0.0748212,0.0530604,0.0741571,0.0748212,0.0,0.0,0.0,0.0,-9999,-9999
20200311,-30.058,0.9375,102.923,68.749,0.770833,176.325,0.9375,0.142,0.916667,103.089,0.583333,0.0,1.0,3.273,0.0,-9999,0.0,-11.87785714285714,0.5833333333333334,92.77321428571427,0.5833333333333334,216.4628571428572,0.5833333333333334,37.59285714285714,0.5833333333333334,89.73571428571428,0.5833333333333334,179.88928571428573,0.5833333333333334,418.912,0.458333,-16.052,-15.933,-13.986,-13.099,-11.83,-10.251,-8.596,-9999,-9999,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,-9999,-9999,2.02,15.456,24.619,15.416,-9999,4.536,3.738,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-1.88072,-9999,-1.58727,-9999,-0.788681,-2.33479,-0.400641,0.164925,-10.9933,-9999,-5.46238,-16.1707,-2.77482,1.16963,0.433716,0.5,0.0561106,0.411924,0.423531,0.439005,0.541667,0.5,0.5,0.151946,0.128024,0.150548,0.273709,-0.284081,-0.304862,-0.291501,-0.110821,0.146543,0.113247,0.14533,0.146543,0.0,0.0,0.0,0.0,-9999,-9999
20200312,-17.384,1.0,106.935,28.644,1.0,246.275,1.0,0.218,1.0,102.044,1.0,0.0,1.0,9.729,0.541667,0.4976754786906321,0.5416666666666666,2.3575,1.0,57.28791666666666,1.0,80.22791666666667,1.0,25.77916666666667,1.0,30.04104166666667,1.0,244.54166666666666,1.0,418.812,0.625,-16.586,-16.463,-14.346,-13.345,-11.978,-10.353,-8.696,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.803,20.857,23.652,7.424,-9999,4.073,3.919,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-2.02348,1.0,-1.72301,1.0,-0.782726,-2.53446,-0.188531,0.288745,-12.3615,1.0,-5.61556,-18.1831,-1.35259,1.64775,0.317586,0.958333,0.0561106,0.296494,0.320606,0.359856,0.958333,0.958333,1.0,0.497167,0.424646,0.472057,0.61859,0.176561,0.128151,0.137407,0.296633,0.451166,0.410117,0.448017,0.451166,0.0,0.0,0.0,0.0,-9999,-9999
20200313,-3.866,1.0,111.003,37.126,1.0,294.567,1.0,0.37,1.0,100.948,1.0,0.0,1.0,17.159,1.0,0.5934696883788476,1.0,2.9020833333333336,1.0,108.02229166666666,1.0,86.79104166666667,1.0,31.556249999999995,1.0,35.77,1.0,297.74583333333334,1.0,417.493,1.0,-15.285,-15.43,-14.299,-13.461,-12.124,-10.455,-8.787,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.861,20.564,42.422,9.601,-9999,4.081,3.628,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.184875,-9999,-0.771669,-9999,-0.350553,-1.13509,-0.0844357,0.236587,-23.2536,-9999,-10.5636,-34.2049,-2.5444,1.14428,0.74101,1.0,0.0607196,0.736414,0.736414,0.744757,1.0,1.0,1.0,0.969722,0.837373,0.901433,1.10389,0.224964,0.100958,0.162602,0.319704,0.782126,0.779738,0.784029,0.809463,0.0,0.0,0.0,0.0,-9999,-9999
20200314,-11.464,1.0,115.125,70.417,1.0,218.783,1.0,0.374,1.0,102.106,1.0,0.0,1.0,10.596,1.0,0.450682413236043,1.0,-33.46104166666667,1.0,146.93208333333334,1.0,122.88687499999999,1.0,33.95625,1.0,60.833333333333336,1.0,264.3,1.0,418.126,1.0,-13.662,-13.928,-13.649,-13.188,-12.133,-10.557,-8.882,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.042,20.496,42.608,13.232,-9999,4.365,3.665,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,0.92576,1.0,-0.824942,1.0,-0.374754,-1.21345,-0.0902649,0.2334,-16.1197,1.0,-7.32285,-23.7113,-1.76381,1.30393,0.620535,1.0,0.0536514,0.618907,0.620535,0.623981,1.0,1.0,1.0,0.570361,0.54998,0.567868,0.62863,-0.0506903,-0.069397,-0.0537666,0.00464957,0.42113,0.409349,0.425162,0.463878,0.0,0.0,0.0,0.0,-9999,-9999
20200315,-16.244,1.0,119.299,52.801,1.0,229.046,1.0,0.29,1.0,102.392,1.0,0.0,1.0,6.28,1.0,0.21450779842136503,1.0,-5.530208333333332,1.0,127.39458333333334,1.0,105.14416666666666,1.0,46.385416666666664,1.0,45.95791666666668,1.0,244.6854166666667,1.0,417.853,1.0,-13.591,-13.692,-13.071,-12.751,-11.955,-10.601,-8.973,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.975,20.857,41.491,11.703,-9999,4.183,3.829,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.168501,1.0,-0.298888,1.0,-0.135778,-0.439649,-0.0327042,0.163563,-11.3764,1.0,-5.16806,-16.7341,-1.2448,1.11545,0.131697,0.625,0.0584448,0.119881,0.136491,0.337941,0.666667,0.625,1.0,0.315985,0.31846,0.32829,0.332735,0.179495,-0.00965111,0.181275,0.212394,0.171643,0.15265,0.176697,0.207814,0.0,0.0,0.0,0.0,-9999,-9999
20200316,-11.341,1.0,123.525,56.53,1.0,235.415,1.0,0.301,1.0,102.059,1.0,0.0,1.0,5.565,1.0,0.19193114057803784,1.0,-18.256874999999997,1.0,126.27499999999999,1.0,108.97166666666665,1.0,51.93541666666667,1.0,47.16729166666667,1.0,263.28125,1.0,417.901,1.0,-13.359,-13.51,-12.891,-12.525,-11.772,-10.58,-9.047,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.94,20.564,42.422,11.373,-9999,4.262,3.64,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.219163,1.0,-0.612357,1.0,-0.278181,-0.51207,-0.0670038,0.181589,-12.0794,1.0,-5.48739,-10.1011,-1.32172,1.15137,0.238871,1.0,0.0557993,0.19658,0.225607,0.238871,1.0,1.0,1.0,0.35287,0.346674,0.356784,0.362463,0.113999,0.113999,0.127907,0.137062,0.184792,0.158391,0.18938,0.227589,0.0,0.0,0.0,0.0,-9999,-9999
20200317,-10.046,1.0,127.8,64.923,1.0,259.287,1.0,0.409,1.0,101.054,1.0,0.0,1.0,5.983,1.0,0.19053736870859247,1.0,0.8022916666666663,1.0,147.80125,1.0,122.09583333333332,1.0,55.24791666666666,1.0,55.10833333333333,1.0,270.81874999999997,1.0,418.08,1.0,-12.87,-13.053,-12.622,-12.326,-11.636,-10.538,-9.096,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.87,20.181,42.608,10.365,-9999,4.333,3.688,-9999,0.0,0.0208333,0.0,0.0,-9999,0.0,0.0,-9999,-0.0542092,1.0,-0.698919,1.0,-0.317504,-1.02808,-0.0764755,0.162351,-10.6768,1.0,-4.85025,-15.7051,-1.16825,1.23857,0.22138,1.0,0.0549025,0.154892,0.186721,0.22138,1.0,1.0,1.0,0.284578,0.264086,0.282886,0.290875,0.0631979,0.0616844,0.0924368,0.102309,0.161845,0.133294,0.165155,0.197845,0.0,0.0,0.0,0.0,-9999,-9999
20200318,-5.128,1.0,132.124,53.423,1.0,276.577,1.0,0.425,1.0,100.498,1.0,0.0,1.0,9.055,1.0,0.30765859421860625,1.0,-4.2718750000000005,1.0,135.55208333333334,1.0,109.743125,1.0,47.92916666666667,1.0,47.49458333333333,1.0,290.4458333333334,1.0,417.611,1.0,-12.291,-12.525,-12.317,-12.1,-11.493,-10.491,-9.129,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.944,20.857,41.491,10.808,-9999,4.165,3.664,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,0.139626,1.0,-0.723979,1.0,-0.455205,-1.40365,-0.0792175,0.226298,-16.0363,1.0,-10.0829,-31.0913,-1.75469,1.13223,0.385991,1.0,0.0614447,0.342769,0.349071,0.40316,1.0,1.0,1.0,0.295242,0.254457,0.281678,0.295338,-0.107918,-0.107822,-0.0905691,-0.0766649,0.283409,0.249266,0.285779,0.321114,0.0,0.0,0.0,0.0,-9999,-9999
20200319,-1.813,1.0,136.494,52.964,1.0,293.321,1.0,0.676,1.0,99.756,1.0,0.0,1.0,9.916,1.0,0.3482862576606754,1.0,-2.252291666666667,1.0,137.89541666666668,1.0,112.82854166666665,1.0,47.331250000000004,1.0,48.63375,1.0,304.3541666666667,1.0,417.661,1.0,-11.439,-11.755,-11.915,-11.822,-11.329,-10.434,-9.145,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.905,20.564,42.422,9.618,-9999,4.171,3.606,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,0.51899,1.0,-1.38193,1.0,-0.868897,-2.29115,-0.151211,0.258418,-26.9007,1.0,-16.9139,-44.5995,-2.94346,1.06525,0.146461,1.0,0.0574792,0.146461,0.146461,0.146461,1.0,1.0,1.0,0.25065,0.205232,0.230654,0.251314,0.104188,0.0587705,0.0841923,0.104853,0.388465,0.3617,0.389502,0.40781,0.0,0.0,0.0,0.0,-9999,-9999
20200320,-8.16,1.0,140.91,66.194,1.0,262.127,1.0,0.446,1.0,99.992,1.0,0.0,1.0,11.918,1.0,0.41046872420995656,1.0,-6.458125,1.0,160.1927659574468,0.9791666666666666,131.18191489361698,0.9791666666666666,53.552083333333336,1.0,58.26416666666666,1.0,280.3125,1.0,418.153,0.958333,-10.631,-10.987,-11.434,-11.478,-11.125,-10.36,-9.158,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.868,20.496,42.608,9.6,-9999,4.252,3.651,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,0.796233,1.0,-1.22446,1.0,-0.769885,-2.03007,-0.13398,0.193491,-11.2942,1.0,-7.10129,-18.725,-1.23581,1.17339,0.579995,1.0,0.0554855,0.57967,0.579889,0.580887,1.0,1.0,1.0,0.171418,0.153327,0.159876,0.171852,-0.409469,-0.426343,-0.420014,-0.409019,0.273952,0.261651,0.273952,0.28063,0.0,0.0,0.0,0.0,-9999,-9999
20200321,-15.509,1.0,145.369,70.637,1.0,223.746,1.0,0.341,1.0,101.423,1.0,0.0,1.0,4.306,1.0,0.20816935320138427,1.0,-13.553541666666666,1.0,157.43812499999999,1.0,134.43499999999997,1.0,63.76666666666667,1.0,61.37979166666667,1.0,249.05208333333334,1.0,419.102,0.520833,-10.895,-11.095,-11.096,-11.151,-10.893,-10.265,-9.155,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.074,20.857,41.491,12.723,-9999,4.391,3.759,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,0.288926,1.0,0.0229653,1.0,0.0192042,0.00579666,0.0445252,0.142349,-2.00191,1.0,-1.25871,-3.31904,-0.219049,1.15596,0.140437,1.0,0.0525235,0.131507,0.133186,0.140437,1.0,1.0,1.0,0.115269,0.106537,0.109816,0.115269,-0.0251686,-0.0253896,-0.0246411,-0.0231749,0.147567,0.143872,0.147256,0.148392,0.00131618,0.00131618,0.00134332,0.0024377,-9999,-9999
20200322,-24.311,1.0,149.87,120.464,1.0,155.975,1.0,0.184,1.0,102.631,1.0,0.0,1.0,4.626,1.0,0.12101498580010461,1.0,-9.508297872340425,0.9791666666666666,215.00958333333335,1.0,184.4595833333333,1.0,26.84166666666667,1.0,92.18893617021277,0.9791666666666666,211.75106382978728,0.9791666666666666,420.633,0.0,-11.535,-11.61,-11.073,-10.998,-10.704,-10.156,-9.145,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.085,20.564,42.422,14.861,-9999,4.558,3.762,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.427416,1.0,-0.00853998,1.0,-0.00491502,-0.0125619,-0.000934442,0.0968349,-9.18044,1.0,-5.28363,-13.504,-1.00452,1.39983,0.218488,0.895833,0.0573037,0.0902324,0.174959,0.235236,0.916667,0.9375,0.895833,0.0412912,0.0405403,0.0429953,0.0432907,-0.177989,-0.191733,-0.133034,-0.0510165,0.0410882,0.037564,0.0399846,0.0410882,0.00618778,0.00618778,0.00631498,0.0114588,-9999,-9999
20200323,-16.516,1.0,154.411,78.237,1.0,233.192,1.0,0.288,1.0,101.115,1.0,0.0,1.0,3.407,0.9375,0.14731729126779922,0.9375,4.900624999999999,1.0,175.816875,1.0,147.3445833333333,1.0,68.40208333333334,1.0,65.8225,1.0,243.57083333333333,1.0,419.923,0.0,-12.329,-12.339,-11.33,-11.049,-10.614,-10.057,-9.119,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.087,20.318,41.818,14.132,-9999,4.415,3.737,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.82272,1.0,-0.187581,1.0,-0.117942,-0.275922,-0.020525,0.151442,-1.37461,1.0,-0.864294,-2.02199,-0.15041,1.14349,0.173692,1.0,0.0573037,0.164862,0.167103,0.175687,1.0,1.0,1.0,0.104414,0.0957706,0.0989649,0.103366,-0.0692784,-0.0737444,-0.0706382,-0.0681379,0.127441,0.127752,0.128559,0.129258,0.00502016,0.00502016,0.00512361,0.00915521,-9999,-9999
20200324,-12.61,1.0,158.992,104.91,1.0,217.596,1.0,0.362,1.0,100.47,1.0,0.0,1.0,5.979,1.0,0.2729026712841312,1.0,-20.88958333333333,1.0,218.86333333333332,1.0,186.63020833333334,1.0,40.33541666666667,1.0,88.45645833333333,1.0,257.7291666666667,1.0,419.732,0.0,-12.218,-12.314,-11.511,-11.173,-10.623,-9.993,-9.091,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.079,20.857,41.491,13.519,-9999,4.451,3.725,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.513019,1.0,-0.568434,1.0,-0.327151,-0.743166,-0.0621978,0.0983668,-10.7763,1.0,-6.20208,-14.0888,-1.17914,1.10801,0.414104,0.958333,0.0573037,0.395827,0.40504,0.416934,1.0,1.0,0.958333,0.137747,0.119385,0.126332,0.134206,-0.279188,-0.281585,-0.278708,-0.276167,0.180236,0.180478,0.182904,0.193269,0.00628514,0.00628514,0.00641439,0.011461,-9999,-9999
20200325,-21.547,1.0,163.61,125.209,1.0,161.187,1.0,0.218,1.0,100.798,1.0,0.0,1.0,5.441,1.0,0.2518156001073067,1.0,-14.471249999999998,1.0,215.70270833333336,1.0,194.00437499999998,1.0,38.15625,1.0,92.39208333333333,1.0,221.69583333333335,1.0,420.507,0.0,-12.253,-12.315,-11.502,-11.196,-10.638,-9.964,-9.069,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.121,20.564,42.422,15.077,-9999,4.576,3.847,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.490672,1.0,-0.19056,1.0,-0.119816,-0.249137,-0.0480992,0.0871458,-5.43414,1.0,-3.41674,-7.10456,-1.37163,1.02372,0.14606,0.8125,0.0573037,0.110978,0.12099,0.158319,0.75,0.770833,0.8125,0.0538242,0.0517726,0.0542714,0.0554895,-0.0930387,-0.102422,-0.0664372,-0.0586367,0.0615413,0.0582386,0.061262,0.061726,0.00697602,0.00697602,0.00711938,0.0127203,-9999,-9999
20200326,-27.197,1.0,168.263,139.01,1.0,135.848,1.0,0.16,1.0,102.572,1.0,0.0,1.0,4.547,1.0,0.2194904934723599,1.0,-16.548125000000002,1.0,252.82854166666667,1.0,218.60770833333333,1.0,29.44583333333333,1.0,104.464375,1.0,201.81875,1.0,420.75,0.0,-12.928,-12.886,-11.646,-11.245,-10.642,-9.949,-9.057,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.076,20.194,42.608,16.326,-9999,4.652,3.826,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.902657,1.0,0.0584751,1.0,0.0488986,0.0286611,0.0969477,0.0999635,-8.48254,1.0,-5.33344,-11.09,-0.928157,1.85792,0.188946,0.729167,0.0572593,0.0830967,0.179129,0.214232,0.833333,0.770833,0.666667,0.0188002,0.0189174,0.020023,0.0212952,-0.170146,-0.193198,-0.157834,-0.0649613,0.0185175,0.0150887,0.0177138,0.0185175,0.00718056,0.00718056,0.00732808,0.0130931,-9999,-9999
20200327,-27.548,1.0,172.951,143.974,0.958333,139.45,1.0,0.15,1.0,103.094,0.9375,0.0,1.0,3.341,0.9375,0.07583511325643805,0.9375,5.695833333333333,1.0,245.75770833333334,1.0,226.67875,1.0,25.9875,1.0,106.605,1.0,193.98333333333335,1.0,420.674,0.0,-13.828,-13.691,-11.987,-11.425,-10.698,-9.945,-9.052,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.157,20.857,41.491,16.594,-9999,4.649,3.815,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.125,-9999,-1.4449,1.0,0.18073,1.0,0.210204,0.104016,0.299638,0.097692,-7.17486,0.979167,-5.99983,-10.4015,-3.51671,1.53932,0.175657,0.541667,0.0571092,0.140748,0.167477,0.185165,0.8125,0.604167,0.5,0.0170794,0.0171974,0.0181789,0.0193411,-0.158578,-0.166071,-0.148136,-0.124254,0.0173464,0.0142431,0.0166245,0.0173464,0.00683591,0.00683591,0.00697635,0.0124647,-9999,-9999
20200328,-25.743,1.0,177.672,153.441,1.0,152.654,1.0,0.168,1.0,103.121,0.895833,0.0,1.0,2.368,1.0,0.11723301256930903,1.0,21.484791666666666,1.0,266.095625,1.0,239.3525,1.0,25.789583333333336,1.0,109.55791666666666,1.0,199.74374999999998,1.0,420.708,0.0,-14.582,-14.424,-12.456,-11.728,-10.833,-9.968,-9.054,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.159,20.564,42.422,17.383,-9999,4.686,3.851,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.5,-9999,-1.8062,1.0,0.0384272,1.0,0.044694,0.0188348,0.0637097,0.0786458,-9.03811,1.0,-7.55793,-13.1027,0.103336,1.59357,0.0406722,0.333333,0.0548138,0.0320256,0.0406176,0.0465067,0.416667,0.333333,0.854167,0.0238867,0.0237599,0.0251092,0.0259699,-0.0167855,-0.0255377,-0.0173152,-0.00605566,0.0265972,0.0235964,0.0258004,0.0265972,0.0066497,0.0066497,0.00678625,0.0121248,-9999,-9999
20200329,-24.851,1.0,182.424,124.834,1.0,176.127,1.0,0.183,1.0,102.816,1.0,0.0,1.0,4.501,1.0,0.19921347804525782,1.0,-9.350416666666666,1.0,242.61958333333334,1.0,222.5802083333333,1.0,61.07500000000001,1.0,101.78291666666667,1.0,210.03125,1.0,420.621,0.0,-14.889,-14.766,-12.846,-12.049,-11.027,-10.028,-9.068,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.053,20.496,42.608,14.778,-9999,4.599,3.813,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.520833,-9999,-1.80041,1.0,0.316039,1.0,0.367579,0.154904,0.523971,0.0894653,-14.4391,1.0,-12.0744,-20.9326,0.165087,1.41975,0.0803554,0.333333,0.0556363,0.0715138,0.0739934,0.0841702,0.479167,0.479167,0.333333,0.027888,0.0274149,0.0290352,0.0294791,-0.0526827,-0.0544328,-0.0464659,-0.0432417,0.0335259,0.0309324,0.0328209,0.0335861,0.00489551,0.00489551,0.00499615,0.0089268,-9999,-9999
20200330,-18.687,1.0,187.205,130.819,1.0,181.602,1.0,0.405,1.0,102.022,1.0,0.0,1.0,5.576,1.0,0.1393936666163766,1.0,-18.95520833333333,1.0,257.59791666666666,1.0,223.5091666666667,1.0,42.010416666666664,1.0,104.64354166666668,1.0,229.2854166666667,1.0,420.289,0.0,-14.749,-14.712,-13.073,-12.295,-11.224,-10.12,-9.098,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.235,20.857,41.491,15.558,-9999,4.577,3.81,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.541667,-9999,-1.44989,1.0,-0.17232,1.0,-0.0991756,-0.249816,0.0167027,0.0782162,-13.3967,1.0,-7.71023,-19.4215,1.29852,1.24692,0.0753873,0.145833,0.0550294,0.0680248,0.069891,0.0753873,0.145833,0.145833,0.145833,0.0581185,0.0554856,0.0571909,0.0586062,-0.0172688,-0.0194368,-0.0152305,-0.0134208,0.0802661,0.0801148,0.0804348,0.0811937,0.00458247,0.00458247,0.00467663,0.00835579,-9999,-9999
20200331,-12.957,1.0,192.015,123.885,1.0,212.71,1.0,0.583,1.0,101.416,1.0,0.0,1.0,6.851,1.0,0.2217281184538112,1.0,-11.84875,1.0,251.46645833333335,1.0,217.943125,1.0,52.93125,1.0,100.67208333333333,1.0,252.67291666666668,1.0,419.961,0.0,-14.322,-14.362,-13.083,-12.407,-11.376,-10.224,-9.143,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.223,20.564,42.422,16.052,-9999,4.579,3.774,-9999,0.0208333,0.0,0.0,0.0208333,-9999,0.0,0.520833,-9999,-1.03775,1.0,-0.551687,1.0,-0.317513,-0.799791,0.00630764,0.0872034,-21.4234,1.0,-12.3298,-31.0579,0.244941,1.63806,0.240466,0.0,0.0549124,0.222271,0.227411,0.240466,0.0,0.0,0.0,0.0911799,0.0820567,0.084947,0.0889735,-0.149286,-0.152581,-0.147104,-0.141727,0.14253,0.142817,0.144824,0.153937,0.00383744,0.00383744,0.00391635,0.00699752,-9999,-9999
